Site,Exposure,date,year,time,depth,transect,Family,Functional Group,species,length,number,a,b,Biomass,Total Biomass(kg)
LTMP3,Exposed,1/11/15,2015,10:08,shallow,1,Pomacentridae,Planktivore,abu.whit,10,3,0.0254,3.093,31.4654333,0.0943963
LTMP3,Exposed,1/11/15,2015,10:08,shallow,1,Pomacentridae,Planktivore,abu.whit,11,1,0.0254,3.093,42.25336408,0.042253364
LTMP3,Exposed,1/11/15,2015,10:08,shallow,1,Pomacentridae,Planktivore,abu.whit,11,1,0.0254,3.093,42.25336408,0.042253364
LTMP3,Exposed,1/11/15,2015,10:08,shallow,1,Pomacentridae,Planktivore,abu.whit,12,3,0.0254,3.093,55.3020602,0.165906181
LTMP3,Exposed,1/11/15,2015,10:23,shallow,2,Pomacentridae,Planktivore,abu.whit,10,20,0.0254,3.093,31.4654333,0.629308666
LTMP3,Exposed,1/11/15,2015,10:23,shallow,2,Pomacentridae,Planktivore,abu.whit,11,14,0.0254,3.093,42.25336408,0.591547097
Big Vickis,Sheltered,1/8/15,2015,13:32,deep,3,Pomacentridae,Planktivore,acn.poly,8,1,0.0144,3.33,14.6437447,0.014643745
Big Vickis,Sheltered,1/8/15,2015,13:32,deep,3,Pomacentridae,Planktivore,acn.poly,9,1,0.0144,3.33,21.67654434,0.021676544
Big Vickis,Sheltered,1/8/15,2015,13:32,deep,3,Pomacentridae,Planktivore,acn.poly,11,1,0.0144,3.33,42.28634353,0.042286344
Big Vickis,Sheltered,1/8/15,2015,14:40,shallow,1,Pomacentridae,Planktivore,acn.poly,8,2,0.0144,3.33,14.6437447,0.029287489
Big Vickis,Sheltered,1/8/15,2015,14:40,shallow,1,Pomacentridae,Planktivore,acn.poly,9,1,0.0144,3.33,21.67654434,0.021676544
Big Vickis,Sheltered,1/8/15,2015,14:40,shallow,1,Pomacentridae,Planktivore,acn.poly,10,2,0.0144,3.33,30.78665409,0.061573308
Big Vickis,Sheltered,1/8/15,2015,14:40,shallow,1,Pomacentridae,Planktivore,acn.poly,12,4,0.0144,3.33,56.498386,0.225993544
Big Vickis,Sheltered,1/8/15,2015,15:03,shallow,2,Pomacentridae,Planktivore,acn.poly,8,4,0.0144,3.33,14.6437447,0.058574979
Big Vickis,Sheltered,1/8/15,2015,15:03,shallow,2,Pomacentridae,Planktivore,acn.poly,10,1,0.0144,3.33,30.78665409,0.030786654
Big Vickis,Sheltered,1/8/15,2015,15:03,shallow,2,Pomacentridae,Planktivore,acn.poly,11,1,0.0144,3.33,42.28634353,0.042286344
Big Vickis,Sheltered,1/8/15,2015,15:03,shallow,2,Pomacentridae,Planktivore,acn.poly,14,1,0.0144,3.33,94.39931674,0.094399317
Big Vickis,Sheltered,1/8/15,2015,15:47,shallow,3,Pomacentridae,Planktivore,acn.poly,8,1,0.0144,3.33,14.6437447,0.014643745
Big Vickis,Sheltered,1/8/15,2015,15:47,shallow,3,Pomacentridae,Planktivore,acn.poly,10,2,0.0144,3.33,30.78665409,0.061573308
Big Vickis,Sheltered,1/8/15,2015,15:47,shallow,3,Pomacentridae,Planktivore,acn.poly,11,1,0.0144,3.33,42.28634353,0.042286344
Blue Lagoon,Lagoon,1/14/15,2015,11:58,deep,1,Pomacentridae,Planktivore,acn.poly,7,2,0.0144,3.33,9.387262564,0.018774525
Blue Lagoon,Lagoon,1/14/15,2015,11:58,deep,1,Pomacentridae,Planktivore,acn.poly,9,1,0.0144,3.33,21.67654434,0.021676544
Blue Lagoon,Lagoon,1/14/15,2015,12:04,deep,2,Pomacentridae,Planktivore,acn.poly,9,1,0.0144,3.33,21.67654434,0.021676544
Blue Lagoon,Lagoon,9/25/11,2011,9:33,shallow,1,Pomacentridae,Planktivore,acn.poly,8,1,0.0144,3.33,14.6437447,0.014643745
Blue Lagoon,Lagoon,9/25/11,2011,9:33,shallow,1,Pomacentridae,Planktivore,acn.poly,8,1,0.0144,3.33,14.6437447,0.014643745
Blue Lagoon,Lagoon,9/25/11,2011,9:33,shallow,2,Pomacentridae,Planktivore,acn.poly,8,1,0.0144,3.33,14.6437447,0.014643745
Blue Lagoon,Lagoon,9/25/11,2011,9:33,shallow,2,Pomacentridae,Planktivore,acn.poly,8,1,0.0144,3.33,14.6437447,0.014643745
Blue Lagoon,Lagoon,9/25/11,2011,9:33,shallow,1,Pomacentridae,Planktivore,acn.poly,9,1,0.0144,3.33,21.67654434,0.021676544
Blue Lagoon,Lagoon,9/25/11,2011,9:33,shallow,1,Pomacentridae,Planktivore,acn.poly,9,1,0.0144,3.33,21.67654434,0.021676544
Blue Lagoon,Lagoon,9/25/11,2011,9:33,shallow,2,Pomacentridae,Planktivore,acn.poly,9,1,0.0144,3.33,21.67654434,0.021676544
Blue Lagoon,Lagoon,9/25/11,2011,9:33,shallow,1,Pomacentridae,Planktivore,acn.poly,10,1,0.0144,3.33,30.78665409,0.030786654
Blue Lagoon,Lagoon,9/25/11,2011,9:33,shallow,1,Pomacentridae,Planktivore,acn.poly,10,1,0.0144,3.33,30.78665409,0.030786654
Blue Lagoon,Lagoon,9/25/11,2011,9:33,shallow,2,Pomacentridae,Planktivore,acn.poly,10,1,0.0144,3.33,30.78665409,0.030786654
Blue Lagoon,Lagoon,9/25/11,2011,9:33,shallow,2,Pomacentridae,Planktivore,acn.poly,10,1,0.0144,3.33,30.78665409,0.030786654
Blue Lagoon,Lagoon,9/25/11,2011,9:33,shallow,2,Pomacentridae,Planktivore,acn.poly,10,1,0.0144,3.33,30.78665409,0.030786654
Blue Lagoon,Lagoon,9/25/11,2011,9:33,shallow,2,Pomacentridae,Planktivore,acn.poly,10,1,0.0144,3.33,30.78665409,0.030786654
Blue Lagoon,Lagoon,9/25/11,2011,9:33,shallow,1,Pomacentridae,Planktivore,acn.poly,11,1,0.0144,3.33,42.28634353,0.042286344
Blue Lagoon,Lagoon,9/25/11,2011,9:33,shallow,1,Pomacentridae,Planktivore,acn.poly,11,1,0.0144,3.33,42.28634353,0.042286344
Blue Lagoon,Lagoon,9/25/11,2011,9:33,shallow,2,Pomacentridae,Planktivore,acn.poly,11,1,0.0144,3.33,42.28634353,0.042286344
Blue Lagoon,Lagoon,9/25/11,2011,9:33,shallow,1,Pomacentridae,Planktivore,acn.poly,12,1,0.0144,3.33,56.498386,0.056498386
Blue Lagoon,Lagoon,9/25/11,2011,9:33,shallow,1,Pomacentridae,Planktivore,acn.poly,12,1,0.0144,3.33,56.498386,0.056498386
Blue Lagoon,Lagoon,9/25/11,2011,9:33,shallow,3,Pomacentridae,Planktivore,acn.poly,13,1,0.0144,3.33,73.75540554,0.073755406
Blue Lagoon,Lagoon,1/14/15,2015,12:51,shallow,1,Pomacentridae,Planktivore,acn.poly,7,2,0.0144,3.33,9.387262564,0.018774525
Blue Lagoon,Lagoon,1/14/15,2015,12:51,shallow,1,Pomacentridae,Planktivore,acn.poly,8,1,0.0144,3.33,14.6437447,0.014643745
Blue Lagoon,Lagoon,1/14/15,2015,12:51,shallow,1,Pomacentridae,Planktivore,acn.poly,9,2,0.0144,3.33,21.67654434,0.043353089
Blue Lagoon,Lagoon,1/14/15,2015,12:58,shallow,2,Pomacentridae,Planktivore,acn.poly,8,1,0.0144,3.33,14.6437447,0.014643745
Blue Lagoon,Lagoon,1/14/15,2015,12:58,shallow,2,Pomacentridae,Planktivore,acn.poly,9,2,0.0144,3.33,21.67654434,0.043353089
Blue Lagoon,Lagoon,1/14/15,2015,13:26,shallow,3,Pomacentridae,Planktivore,acn.poly,8,3,0.0144,3.33,14.6437447,0.043931234
Blue Lagoon,Lagoon,1/14/15,2015,13:26,shallow,3,Pomacentridae,Planktivore,acn.poly,9,1,0.0144,3.33,21.67654434,0.021676544
Bommie Bay,Oblique,9/21/11,2011,12:57,deep,1,Pomacentridae,Planktivore,acn.poly,9,1,0.0144,3.33,21.67654434,0.021676544
Bommie Bay,Oblique,9/21/11,2011,12:57,deep,2,Pomacentridae,Planktivore,acn.poly,9,1,0.0144,3.33,21.67654434,0.021676544
Bommie Bay,Oblique,9/21/11,2011,12:57,deep,2,Pomacentridae,Planktivore,acn.poly,9,1,0.0144,3.33,21.67654434,0.021676544
Bommie Bay,Oblique,9/21/11,2011,12:57,deep,2,Pomacentridae,Planktivore,acn.poly,10,1,0.0144,3.33,30.78665409,0.030786654
Bommie Bay,Oblique,9/21/11,2011,12:57,deep,1,Pomacentridae,Planktivore,acn.poly,12,1,0.0144,3.33,56.498386,0.056498386
Bommie Bay,Oblique,9/21/11,2011,12:57,deep,2,Pomacentridae,Planktivore,acn.poly,12,1,0.0144,3.33,56.498386,0.056498386
Bommie Bay,Oblique,9/21/11,2011,12:57,deep,3,Pomacentridae,Planktivore,acn.poly,12,1,0.0144,3.33,56.498386,0.056498386
Bommie Bay,Oblique,9/21/11,2011,12:57,deep,3,Pomacentridae,Planktivore,acn.poly,13,1,0.0144,3.33,73.75540554,0.073755406
Bommie Bay,Oblique,9/21/11,2011,12:57,deep,3,Pomacentridae,Planktivore,acn.poly,14,1,0.0144,3.33,94.39931674,0.094399317
Bommie Bay,Oblique,9/21/11,2011,12:57,deep,3,Pomacentridae,Planktivore,acn.poly,15,1,0.0144,3.33,118.780838,0.118780838
Bommie Bay,Oblique,1/10/15,2015,8:07,deep,1,Pomacentridae,Planktivore,acn.poly,10,1,0.0144,3.33,30.78665409,0.030786654
Bommie Bay,Oblique,1/10/15,2015,8:07,deep,1,Pomacentridae,Planktivore,acn.poly,12,2,0.0144,3.33,56.498386,0.112996772
Bommie Bay,Oblique,1/10/15,2015,8:18,deep,2,Pomacentridae,Planktivore,acn.poly,8,3,0.0144,3.33,14.6437447,0.043931234
Bommie Bay,Oblique,1/10/15,2015,8:18,deep,2,Pomacentridae,Planktivore,acn.poly,9,1,0.0144,3.33,21.67654434,0.021676544
Bommie Bay,Oblique,1/10/15,2015,8:18,deep,2,Pomacentridae,Planktivore,acn.poly,10,1,0.0144,3.33,30.78665409,0.030786654
Bommie Bay,Oblique,1/10/15,2015,8:53,deep,3,Pomacentridae,Planktivore,acn.poly,10,1,0.0144,3.33,30.78665409,0.030786654
Bommie Bay,Oblique,1/10/15,2015,8:53,deep,3,Pomacentridae,Planktivore,acn.poly,11,2,0.0144,3.33,42.28634353,0.084572687
Bommie Bay,Oblique,1/10/15,2015,8:53,deep,3,Pomacentridae,Planktivore,acn.poly,12,1,0.0144,3.33,56.498386,0.056498386
Bommie Bay,Oblique,9/21/11,2011,1519,shallow,3,Pomacentridae,Planktivore,acn.poly,18,1,0.0144,3.33,217.9816492,0.217981649
Bommie Bay,Oblique,9/21/11,2011,1519,shallow,3,Pomacentridae,Planktivore,acn.poly,20,1,0.0144,3.33,309.5938876,0.309593888
Bommie Bay,Oblique,1/10/15,2015,10:08,shallow,1,Pomacentridae,Planktivore,acn.poly,12,3,0.0144,3.33,56.498386,0.169495158
Bommie Bay,Oblique,1/10/15,2015,10:08,shallow,1,Pomacentridae,Planktivore,acn.poly,13,1,0.0144,3.33,73.75540554,0.073755406
Bommie Bay,Oblique,1/10/15,2015,10:20,shallow,2,Pomacentridae,Planktivore,acn.poly,10,5,0.0144,3.33,30.78665409,0.15393327
Bommie Bay,Oblique,1/10/15,2015,10:20,shallow,2,Pomacentridae,Planktivore,acn.poly,11,1,0.0144,3.33,42.28634353,0.042286344
Bommie Bay,Oblique,1/10/15,2015,10:20,shallow,2,Pomacentridae,Planktivore,acn.poly,12,2,0.0144,3.33,56.498386,0.112996772
Bommie Bay,Oblique,1/10/15,2015,10:20,shallow,2,Pomacentridae,Planktivore,acn.poly,13,6,0.0144,3.33,73.75540554,0.442532433
Bommie Bay,Oblique,1/10/15,2015,10:59,shallow,3,Pomacentridae,Planktivore,acn.poly,10,2,0.0144,3.33,30.78665409,0.061573308
Bommie Bay,Oblique,1/10/15,2015,10:59,shallow,3,Pomacentridae,Planktivore,acn.poly,11,15,0.0144,3.33,42.28634353,0.634295153
Bommie Bay,Oblique,1/10/15,2015,10:59,shallow,3,Pomacentridae,Planktivore,acn.poly,12,2,0.0144,3.33,56.498386,0.112996772
Bommie Bay,Oblique,1/10/15,2015,10:59,shallow,3,Pomacentridae,Planktivore,acn.poly,13,1,0.0144,3.33,73.75540554,0.073755406
Coconut,Exposed,9/26/11,2011,8:09,deep,1,Pomacentridae,Planktivore,acn.poly,9,1,0.0144,3.33,21.67654434,0.021676544
Coconut,Exposed,9/26/11,2011,8:09,deep,1,Pomacentridae,Planktivore,acn.poly,9,1,0.0144,3.33,21.67654434,0.021676544
Coconut,Exposed,9/26/11,2011,8:09,deep,1,Pomacentridae,Planktivore,acn.poly,10,1,0.0144,3.33,30.78665409,0.030786654
Coconut,Exposed,9/26/11,2011,8:09,deep,1,Pomacentridae,Planktivore,acn.poly,10,1,0.0144,3.33,30.78665409,0.030786654
Coconut,Exposed,9/26/11,2011,8:09,deep,2,Pomacentridae,Planktivore,acn.poly,10,1,0.0144,3.33,30.78665409,0.030786654
Coconut,Exposed,9/26/11,2011,8:09,deep,3,Pomacentridae,Planktivore,acn.poly,10,1,0.0144,3.33,30.78665409,0.030786654
Coconut,Exposed,9/26/11,2011,8:09,deep,3,Pomacentridae,Planktivore,acn.poly,10,1,0.0144,3.33,30.78665409,0.030786654
Coconut,Exposed,9/26/11,2011,8:09,deep,1,Pomacentridae,Planktivore,acn.poly,11,1,0.0144,3.33,42.28634353,0.042286344
Coconut,Exposed,9/26/11,2011,8:09,deep,1,Pomacentridae,Planktivore,acn.poly,12,1,0.0144,3.33,56.498386,0.056498386
Coconut,Exposed,9/26/11,2011,8:09,deep,1,Pomacentridae,Planktivore,acn.poly,12,1,0.0144,3.33,56.498386,0.056498386
Coconut,Exposed,9/26/11,2011,8:09,deep,2,Pomacentridae,Planktivore,acn.poly,12,1,0.0144,3.33,56.498386,0.056498386
Coconut,Exposed,9/26/11,2011,8:09,deep,3,Pomacentridae,Planktivore,acn.poly,12,1,0.0144,3.33,56.498386,0.056498386
Coconut,Exposed,9/26/11,2011,8:09,deep,3,Pomacentridae,Planktivore,acn.poly,12,1,0.0144,3.33,56.498386,0.056498386
Coconut,Exposed,9/26/11,2011,8:09,deep,3,Pomacentridae,Planktivore,acn.poly,12,1,0.0144,3.33,56.498386,0.056498386
Coconut,Exposed,9/26/11,2011,8:09,deep,3,Pomacentridae,Planktivore,acn.poly,13,1,0.0144,3.33,73.75540554,0.073755406
Coconut,Exposed,9/26/11,2011,8:09,deep,3,Pomacentridae,Planktivore,acn.poly,15,1,0.0144,3.33,118.780838,0.118780838
Coconut,Exposed,1/10/15,2015,12:24,deep,1,Pomacentridae,Planktivore,acn.poly,9,10,0.0144,3.33,21.67654434,0.216765443
Coconut,Exposed,1/10/15,2015,12:24,deep,1,Pomacentridae,Planktivore,acn.poly,10,3,0.0144,3.33,30.78665409,0.092359962
Coconut,Exposed,1/10/15,2015,12:24,deep,1,Pomacentridae,Planktivore,acn.poly,11,2,0.0144,3.33,42.28634353,0.084572687
Coconut,Exposed,1/10/15,2015,12:24,deep,1,Pomacentridae,Planktivore,acn.poly,12,1,0.0144,3.33,56.498386,0.056498386
Coconut,Exposed,1/10/15,2015,12:38,deep,2,Pomacentridae,Planktivore,acn.poly,9,3,0.0144,3.33,21.67654434,0.065029633
Coconut,Exposed,1/10/15,2015,12:38,deep,2,Pomacentridae,Planktivore,acn.poly,10,6,0.0144,3.33,30.78665409,0.184719925
Coconut,Exposed,1/10/15,2015,12:38,deep,2,Pomacentridae,Planktivore,acn.poly,11,1,0.0144,3.33,42.28634353,0.042286344
Coconut,Exposed,1/10/15,2015,13:11,deep,3,Pomacentridae,Planktivore,acn.poly,9,1,0.0144,3.33,21.67654434,0.021676544
Coconut,Exposed,1/10/15,2015,13:11,deep,3,Pomacentridae,Planktivore,acn.poly,10,1,0.0144,3.33,30.78665409,0.030786654
Coconut,Exposed,1/10/15,2015,13:11,deep,3,Pomacentridae,Planktivore,acn.poly,11,14,0.0144,3.33,42.28634353,0.592008809
Coconut,Exposed,9/26/11,2011,1010,shallow,1,Pomacentridae,Planktivore,acn.poly,8,1,0.0144,3.33,14.6437447,0.014643745
Coconut,Exposed,9/26/11,2011,1030,shallow,2,Pomacentridae,Planktivore,acn.poly,8,1,0.0144,3.33,14.6437447,0.014643745
Coconut,Exposed,9/26/11,2011,1112,shallow,3,Pomacentridae,Planktivore,acn.poly,8,1,0.0144,3.33,14.6437447,0.014643745
Coconut,Exposed,9/26/11,2011,1010,shallow,1,Pomacentridae,Planktivore,acn.poly,9,1,0.0144,3.33,21.67654434,0.021676544
Coconut,Exposed,9/26/11,2011,1010,shallow,1,Pomacentridae,Planktivore,acn.poly,9,1,0.0144,3.33,21.67654434,0.021676544
Coconut,Exposed,9/26/11,2011,1010,shallow,1,Pomacentridae,Planktivore,acn.poly,9,1,0.0144,3.33,21.67654434,0.021676544
Coconut,Exposed,9/26/11,2011,1030,shallow,2,Pomacentridae,Planktivore,acn.poly,9,1,0.0144,3.33,21.67654434,0.021676544
Coconut,Exposed,9/26/11,2011,1112,shallow,3,Pomacentridae,Planktivore,acn.poly,9,1,0.0144,3.33,21.67654434,0.021676544
Coconut,Exposed,9/26/11,2011,1112,shallow,3,Pomacentridae,Planktivore,acn.poly,9,1,0.0144,3.33,21.67654434,0.021676544
Coconut,Exposed,9/26/11,2011,1010,shallow,1,Pomacentridae,Planktivore,acn.poly,10,1,0.0144,3.33,30.78665409,0.030786654
Coconut,Exposed,9/26/11,2011,1010,shallow,1,Pomacentridae,Planktivore,acn.poly,10,1,0.0144,3.33,30.78665409,0.030786654
Coconut,Exposed,9/26/11,2011,1010,shallow,1,Pomacentridae,Planktivore,acn.poly,10,1,0.0144,3.33,30.78665409,0.030786654
Coconut,Exposed,9/26/11,2011,1010,shallow,1,Pomacentridae,Planktivore,acn.poly,10,1,0.0144,3.33,30.78665409,0.030786654
Coconut,Exposed,9/26/11,2011,1112,shallow,3,Pomacentridae,Planktivore,acn.poly,10,1,0.0144,3.33,30.78665409,0.030786654
Coconut,Exposed,9/26/11,2011,1010,shallow,1,Pomacentridae,Planktivore,acn.poly,11,1,0.0144,3.33,42.28634353,0.042286344
Coconut,Exposed,9/26/11,2011,1030,shallow,2,Pomacentridae,Planktivore,acn.poly,11,1,0.0144,3.33,42.28634353,0.042286344
Coconut,Exposed,9/26/11,2011,1030,shallow,2,Pomacentridae,Planktivore,acn.poly,11,1,0.0144,3.33,42.28634353,0.042286344
Coconut,Exposed,9/26/11,2011,1010,shallow,1,Pomacentridae,Planktivore,acn.poly,12,1,0.0144,3.33,56.498386,0.056498386
Coconut,Exposed,9/26/11,2011,1030,shallow,2,Pomacentridae,Planktivore,acn.poly,12,1,0.0144,3.33,56.498386,0.056498386
Coconut,Exposed,9/26/11,2011,1030,shallow,2,Pomacentridae,Planktivore,acn.poly,12,1,0.0144,3.33,56.498386,0.056498386
Coconut,Exposed,9/26/11,2011,1030,shallow,2,Pomacentridae,Planktivore,acn.poly,12,1,0.0144,3.33,56.498386,0.056498386
Coconut,Exposed,1/10/15,2015,14:32,shallow,1,Pomacentridae,Planktivore,acn.poly,5,15,0.0144,3.33,3.061488318,0.045922325
Coconut,Exposed,1/10/15,2015,14:32,shallow,1,Pomacentridae,Planktivore,acn.poly,6,16,0.0144,3.33,5.618315917,0.089893055
Coconut,Exposed,1/10/15,2015,14:32,shallow,1,Pomacentridae,Planktivore,acn.poly,9,5,0.0144,3.33,21.67654434,0.108382722
Coconut,Exposed,1/10/15,2015,14:32,shallow,1,Pomacentridae,Planktivore,acn.poly,10,7,0.0144,3.33,30.78665409,0.215506579
Coconut,Exposed,1/10/15,2015,14:32,shallow,1,Pomacentridae,Planktivore,acn.poly,11,5,0.0144,3.33,42.28634353,0.211431718
Coconut,Exposed,1/10/15,2015,14:32,shallow,1,Pomacentridae,Planktivore,acn.poly,12,4,0.0144,3.33,56.498386,0.225993544
Coconut,Exposed,1/10/15,2015,14:43,shallow,2,Pomacentridae,Planktivore,acn.poly,9,2,0.0144,3.33,21.67654434,0.043353089
Coconut,Exposed,1/10/15,2015,14:43,shallow,2,Pomacentridae,Planktivore,acn.poly,10,25,0.0144,3.33,30.78665409,0.769666352
Coconut,Exposed,1/10/15,2015,14:43,shallow,2,Pomacentridae,Planktivore,acn.poly,11,13,0.0144,3.33,42.28634353,0.549722466
Coconut,Exposed,1/10/15,2015,14:43,shallow,2,Pomacentridae,Planktivore,acn.poly,12,6,0.0144,3.33,56.498386,0.338990316
Coconut,Exposed,1/10/15,2015,14:43,shallow,2,Pomacentridae,Planktivore,acn.poly,13,1,0.0144,3.33,73.75540554,0.073755406
Coconut,Exposed,1/10/15,2015,15:20,shallow,3,Pomacentridae,Planktivore,acn.poly,10,1,0.0144,3.33,30.78665409,0.030786654
Coconut,Exposed,1/10/15,2015,15:20,shallow,3,Pomacentridae,Planktivore,acn.poly,11,2,0.0144,3.33,42.28634353,0.084572687
Granite,Sheltered,9/22/11,2011,14:55,shallow,3,Pomacentridae,Planktivore,acn.poly,13,1,0.0144,3.33,73.75540554,0.073755406
Granite,Sheltered,9/22/11,2011,14:55,shallow,3,Pomacentridae,Planktivore,acn.poly,15,1,0.0144,3.33,118.780838,0.118780838
Granite,Sheltered,1/7/15,2015,14:53,shallow,1,Pomacentridae,Planktivore,acn.poly,7,1,0.0144,3.33,9.387262564,0.009387263
Granite,Sheltered,1/7/15,2015,14:53,shallow,1,Pomacentridae,Planktivore,acn.poly,8,1,0.0144,3.33,14.6437447,0.014643745
Granite,Sheltered,1/7/15,2015,14:53,shallow,1,Pomacentridae,Planktivore,acn.poly,9,2,0.0144,3.33,21.67654434,0.043353089
Granite,Sheltered,1/7/15,2015,15:27,shallow,3,Pomacentridae,Planktivore,acn.poly,6,1,0.0144,3.33,5.618315917,0.005618316
Granite,Sheltered,1/7/15,2015,15:27,shallow,3,Pomacentridae,Planktivore,acn.poly,7,1,0.0144,3.33,9.387262564,0.009387263
Granite,Sheltered,1/7/15,2015,15:27,shallow,3,Pomacentridae,Planktivore,acn.poly,8,1,0.0144,3.33,14.6437447,0.014643745
LTMP1,Exposed,9/20/11,2011,1353,deep,2,Pomacentridae,Planktivore,acn.poly,14,1,0.0144,3.33,94.39931674,0.094399317
LTMP1,Exposed,9/20/11,2011,1428,deep,3,Pomacentridae,Planktivore,acn.poly,14,1,0.0144,3.33,94.39931674,0.094399317
LTMP1,Exposed,9/20/11,2011,1353,deep,2,Pomacentridae,Planktivore,acn.poly,15,1,0.0144,3.33,118.780838,0.118780838
LTMP1,Exposed,9/20/11,2011,1353,deep,2,Pomacentridae,Planktivore,acn.poly,15,1,0.0144,3.33,118.780838,0.118780838
LTMP1,Exposed,9/20/11,2011,1428,deep,3,Pomacentridae,Planktivore,acn.poly,15,1,0.0144,3.33,118.780838,0.118780838
LTMP1,Exposed,9/20/11,2011,1428,deep,3,Pomacentridae,Planktivore,acn.poly,15,1,0.0144,3.33,118.780838,0.118780838
LTMP1,Exposed,9/20/11,2011,1353,deep,2,Pomacentridae,Planktivore,acn.poly,16,1,0.0144,3.33,147.2590635,0.147259064
LTMP1,Exposed,9/20/11,2011,1353,deep,2,Pomacentridae,Planktivore,acn.poly,16,1,0.0144,3.33,147.2590635,0.147259064
LTMP1,Exposed,1/13/15,2015,8:06,deep,1,Pomacentridae,Planktivore,acn.poly,10,3,0.0144,3.33,30.78665409,0.092359962
LTMP1,Exposed,1/13/15,2015,8:06,deep,1,Pomacentridae,Planktivore,acn.poly,11,1,0.0144,3.33,42.28634353,0.042286344
LTMP1,Exposed,1/13/15,2015,8:22,deep,2,Pomacentridae,Planktivore,acn.poly,10,2,0.0144,3.33,30.78665409,0.061573308
LTMP1,Exposed,1/13/15,2015,8:22,deep,2,Pomacentridae,Planktivore,acn.poly,11,2,0.0144,3.33,42.28634353,0.084572687
LTMP1,Exposed,9/20/11,2011,15:26,shallow,2,Pomacentridae,Planktivore,acn.poly,5,1,0.0144,3.33,3.061488318,0.003061488
LTMP1,Exposed,9/20/11,2011,15:26,shallow,2,Pomacentridae,Planktivore,acn.poly,5,1,0.0144,3.33,3.061488318,0.003061488
LTMP1,Exposed,9/20/11,2011,15:26,shallow,2,Pomacentridae,Planktivore,acn.poly,9,1,0.0144,3.33,21.67654434,0.021676544
LTMP1,Exposed,9/20/11,2011,15:26,shallow,2,Pomacentridae,Planktivore,acn.poly,9,1,0.0144,3.33,21.67654434,0.021676544
LTMP1,Exposed,9/20/11,2011,15:26,shallow,2,Pomacentridae,Planktivore,acn.poly,10,1,0.0144,3.33,30.78665409,0.030786654
LTMP1,Exposed,9/20/11,2011,15:26,shallow,2,Pomacentridae,Planktivore,acn.poly,12,1,0.0144,3.33,56.498386,0.056498386
LTMP1,Exposed,9/20/11,2011,15:26,shallow,3,Pomacentridae,Planktivore,acn.poly,12,1,0.0144,3.33,56.498386,0.056498386
LTMP1,Exposed,9/20/11,2011,15:26,shallow,3,Pomacentridae,Planktivore,acn.poly,12,1,0.0144,3.33,56.498386,0.056498386
LTMP1,Exposed,9/20/11,2011,15:26,shallow,3,Pomacentridae,Planktivore,acn.poly,12,1,0.0144,3.33,56.498386,0.056498386
LTMP1,Exposed,9/20/11,2011,15:26,shallow,3,Pomacentridae,Planktivore,acn.poly,12,1,0.0144,3.33,56.498386,0.056498386
LTMP1,Exposed,9/20/11,2011,15:26,shallow,3,Pomacentridae,Planktivore,acn.poly,13,1,0.0144,3.33,73.75540554,0.073755406
LTMP1,Exposed,9/20/11,2011,15:26,shallow,1,Pomacentridae,Planktivore,acn.poly,15,1,0.0144,3.33,118.780838,0.118780838
LTMP1,Exposed,9/20/11,2011,15:26,shallow,1,Pomacentridae,Planktivore,acn.poly,19,1,0.0144,3.33,260.9828583,0.260982858
LTMP1,Exposed,1/13/15,2015,10:24,shallow,1,Pomacentridae,Planktivore,acn.poly,8,3,0.0144,3.33,14.6437447,0.043931234
LTMP1,Exposed,1/13/15,2015,10:24,shallow,1,Pomacentridae,Planktivore,acn.poly,9,1,0.0144,3.33,21.67654434,0.021676544
LTMP1,Exposed,1/13/15,2015,10:24,shallow,1,Pomacentridae,Planktivore,acn.poly,10,3,0.0144,3.33,30.78665409,0.092359962
LTMP1,Exposed,1/13/15,2015,10:24,shallow,1,Pomacentridae,Planktivore,acn.poly,12,1,0.0144,3.33,56.498386,0.056498386
LTMP1,Exposed,1/13/15,2015,10:39,shallow,2,Pomacentridae,Planktivore,acn.poly,6,2,0.0144,3.33,5.618315917,0.011236632
LTMP1,Exposed,1/13/15,2015,10:39,shallow,2,Pomacentridae,Planktivore,acn.poly,8,2,0.0144,3.33,14.6437447,0.029287489
LTMP1,Exposed,1/13/15,2015,10:39,shallow,2,Pomacentridae,Planktivore,acn.poly,9,7,0.0144,3.33,21.67654434,0.15173581
LTMP1,Exposed,1/13/15,2015,10:39,shallow,2,Pomacentridae,Planktivore,acn.poly,11,2,0.0144,3.33,42.28634353,0.084572687
LTMP1,Exposed,1/13/15,2015,11:15,shallow,3,Pomacentridae,Planktivore,acn.poly,7,1,0.0144,3.33,9.387262564,0.009387263
LTMP1,Exposed,1/13/15,2015,11:15,shallow,3,Pomacentridae,Planktivore,acn.poly,8,4,0.0144,3.33,14.6437447,0.058574979
LTMP1,Exposed,1/13/15,2015,11:15,shallow,3,Pomacentridae,Planktivore,acn.poly,9,9,0.0144,3.33,21.67654434,0.195088899
LTMP1,Exposed,1/13/15,2015,11:15,shallow,3,Pomacentridae,Planktivore,acn.poly,10,7,0.0144,3.33,30.78665409,0.215506579
LTMP1,Exposed,1/13/15,2015,11:15,shallow,3,Pomacentridae,Planktivore,acn.poly,11,1,0.0144,3.33,42.28634353,0.042286344
